mention_id,product_id,influencer_id,influencer_handle,influencer_name,platform,post_url,content_text,media_url,content_type,likes,comments,shares,views,influencer_skin_tone,influencer_skin_type,influencer_undertone,follower_count,engagement_rate,audience_demographics,is_sponsored,is_affiliate,posted_at,ingested_at
ddb4c146-6d61-4531-91e0-35a28a592ed3,0c80dd2d-9e43-45f9-a9ca-a880d2e80a2f,a1b4701f-f3d4-4c07-b9f6-89a985f3ae21,@beauty_influencer_88,Ashley Beauty,youtube,https://youtube.com/influencer/50728756-f07,Trying out the new Summer Fridays Velvet Lip Liner from Summer Fridays! Full review coming soon! 💕,https://youtube.com/media/641ac37a-66a.jpg,story,488073,1967,899,693951,Tan,Normal,Cool,1033001,8.57,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-06 13:45:37,2025-11-19 03:12:37
df8b3686-7e1a-4463-a6d9-dc0f722b3f93,1fefd5ed-b5ce-4557-ab34-4e5d72f736d7,b719a243-4433-47e2-b074-7f43b723eb67,@beauty_influencer_11,Sarah Glam,tiktok,https://tiktok.com/influencer/e13495db-583,Trying out the new Lancome Essential Lip Balm from Lancome! Full review coming soon! 💕,https://tiktok.com/media/35563316-a66.jpg,post,168834,1080,378,95766,Fair,Dry,Neutral,4158942,3.77,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-12-17 19:39:37,2025-11-30 21:02:37
075a9f82-f42b-4a9a-9fdf-b0986e450526,284df255-8e77-4bdd-a0c4-e7220358b525,3748fc86-e540-41d6-b722-550cffb4d93b,@beauty_influencer_85,Jessica Beauty,instagram,https://instagram.com/influencer/18ba39d0-641,Trying out the new NYX Ultra Lipstick from NYX! Full review coming soon! 💕,https://instagram.com/media/e6faa24b-064.jpg,review,32831,3543,98,866770,Fair,Normal,Neutral,3484651,7.41,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-09 23:27:37,2025-12-19 15:30:37
666f5752-854b-4bd8-8925-7f00f83ea432,66384e02-614b-439d-9ca4-ae663b5dc217,d4281d97-2555-45df-96c4-f56fe670b82f,@beauty_influencer_80,Michelle Makeup,youtube,https://youtube.com/influencer/0a8679ab-704,Trying out the new Drunk Elephant Radiant Lipstick from Drunk Elephant! Full review coming soon! 💕,https://youtube.com/media/37794969-b64.jpg,post,252991,3520,36,436100,Fair,Dry,Neutral,4643373,8.55,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-10 06:09:37,2025-12-13 04:34:37
9b4a217c-e3aa-44be-958c-22741109a959,7a4497c4-59ce-4557-9728-1f62d1f8ef61,1807aca2-768e-475d-b197-fdff121b1b9b,@beauty_influencer_8,Ashley Glam,instagram,https://instagram.com/influencer/54fc8980-530,Trying out the new Laura Mercier Pro Lipgloss from Laura Mercier! Full review coming soon! 💕,https://instagram.com/media/f0cb3641-90b.jpg,review,297735,598,39,425826,Light,Oily,Neutral,3010459,3.96,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-30 19:47:37,2025-11-30 22:44:37
c4051bb8-01af-40f7-a12d-9a81b9181866,254fcc16-752e-46da-98db-291cf541b822,e4010fe6-5b33-4742-90cd-fd9cb233d656,@beauty_influencer_45,Sarah Makeup,instagram,https://instagram.com/influencer/05f89598-302,Trying out the new Summer Fridays Pro Lipgloss from Summer Fridays! Full review coming soon! 💕,https://instagram.com/media/051b573e-bce.jpg,video,408440,1642,227,108747,Fair,Dry,Cool,364862,4.97,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-11-17 09:12:37,2025-12-04 19:11:37
90edbaa9-5556-40c6-b37c-feb476082083,7a4497c4-59ce-4557-9728-1f62d1f8ef61,896a90c6-c6f2-4bf9-ac9f-fae8dbe5b69e,@beauty_influencer_18,Ashley Beauty,tiktok,https://tiktok.com/influencer/38ced9f2-398,Trying out the new Laura Mercier Pro Lipgloss from Laura Mercier! Full review coming soon! 💕,https://tiktok.com/media/c59aec86-590.jpg,story,105822,4624,265,929322,Deep,Dry,Neutral,1533992,8.2,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-11-11 08:56:37,2025-12-11 16:25:37
dca3b55d-ea08-4607-9ba3-0978a53cc913,26b06223-5045-4f89-9fec-affaad3eb6ef,5696f032-15ab-49b9-9c1c-1cf5d2dea45c,@beauty_influencer_95,Michelle Makeup,tiktok,https://tiktok.com/influencer/901a033b-8f1,Trying out the new Tarte Classic Lip Balm from Tarte! Full review coming soon! 💕,https://tiktok.com/media/eca9e574-c15.jpg,post,370118,3543,540,686895,Deep,Dry,Warm,2520492,5.05,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-12-01 10:24:37,2025-11-27 15:49:37
324ec7d7-d5ef-4523-a713-c137c9ddc3c4,7a4497c4-59ce-4557-9728-1f62d1f8ef61,06d650aa-e08a-41cf-b01a-1b2c32b96bd5,@beauty_influencer_77,Jessica Glam,youtube,https://youtube.com/influencer/4074a47a-0bf,Trying out the new Laura Mercier Pro Lipgloss from Laura Mercier! Full review coming soon! 💕,https://youtube.com/media/23cf4634-3c8.jpg,review,354543,257,426,305974,Medium,Dry,Cool,3149361,4.38,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-08 13:23:37,2025-12-02 10:02:37
67c3cc80-d382-45d8-87bf-27741793235c,f24faa8d-5b25-4088-97d3-7677b8963326,c5bd0e5b-5949-4a06-8cd2-2693d6d6dae4,@beauty_influencer_59,Ashley Beauty,instagram,https://instagram.com/influencer/63674358-d76,Trying out the new Milk Makeup Pro Lipstick from Milk Makeup! Full review coming soon! 💕,https://instagram.com/media/7dda3e1c-7b4.jpg,reel,158269,551,914,929526,Tan,Oily,Neutral,1154153,4.39,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-12-14 10:40:37,2025-12-09 18:35:37
a0a90e82-ddd8-43e8-866c-f7d98a358e88,f590e209-fbb9-4e53-b3a4-8dfebcba476d,b5f99437-f28f-4d28-83f2-b8387249e73f,@beauty_influencer_54,Ashley Makeup,youtube,https://youtube.com/influencer/33e9b024-5be,Trying out the new Laura Mercier Matte Lipgloss from Laura Mercier! Full review coming soon! 💕,https://youtube.com/media/2c2449e1-dc9.jpg,video,21011,2899,381,696114,Light,Normal,Neutral,2672136,4.63,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-16 09:48:37,2025-11-26 05:03:37
25981e5d-a514-4453-b14d-8d110a65e7a5,109b33bb-ec31-44f6-973d-ea0fd28acfbf,c0d0f417-3504-4506-97d6-94a180c15a8c,@beauty_influencer_21,Ashley Makeup,tiktok,https://tiktok.com/influencer/dabf66c6-807,Trying out the new NYX Essential Lip Balm from NYX! Full review coming soon! 💕,https://tiktok.com/media/74add8c4-5c6.jpg,reel,271153,1069,368,358867,Medium,Normal,Warm,2125459,8.12,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-10-30 09:44:37,2025-12-15 03:56:37
5da0c359-2f55-4ad1-a17b-0f140272145c,989a4fa7-1965-4f77-bf30-7fe7ec688915,243e1d1c-40d2-4965-84b0-735c33ab459e,@beauty_influencer_28,Jessica Beauty,tiktok,https://tiktok.com/influencer/3e6932a1-5c3,Trying out the new Glossier Radiant Lip Balm from Glossier! Full review coming soon! 💕,https://tiktok.com/media/cf62999d-1a8.jpg,video,268146,1751,657,675604,Tan,Combination,Cool,4466839,7.71,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-10-30 12:11:37,2025-12-18 09:06:37
d0a5b7ac-65b5-414d-906a-6acf251aea5a,e7198c49-02c4-4d28-a61d-f7167c44b493,c24ecaf6-546b-4d8d-ae84-9b8a8345ca45,@beauty_influencer_2,Jessica Beauty,tiktok,https://tiktok.com/influencer/7ae09409-1ef,Trying out the new Rare Beauty Luxe Lip Balm from Rare Beauty! Full review coming soon! 💕,https://tiktok.com/media/2e595643-635.jpg,story,237701,4731,152,639916,Fair,Dry,Warm,415357,5.23,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-24 00:55:37,2025-12-06 14:17:37
2440f9d0-351f-474e-adcd-5fbaa86177ad,1fefd5ed-b5ce-4557-ab34-4e5d72f736d7,0ff659c4-25d2-4df1-91ff-d78f307348a7,@beauty_influencer_2,Sarah Makeup,youtube,https://youtube.com/influencer/83abe2c6-1c5,Trying out the new Lancome Essential Lip Balm from Lancome! Full review coming soon! 💕,https://youtube.com/media/cef5d453-a7e.jpg,video,356736,2274,425,183332,Light,Combination,Warm,4862264,6.36,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-19 01:19:37,2025-12-14 20:24:37
081c92d3-434c-43d7-8e47-ab093a144cac,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,0b755b99-32f7-43ce-bf34-9648ff302b29,@beauty_influencer_74,Emma Makeup,tiktok,https://tiktok.com/influencer/61683890-ddc,Trying out the new Milk Makeup Ultra Lipgloss from Milk Makeup! Full review coming soon! 💕,https://tiktok.com/media/f73445a5-b42.jpg,reel,215030,145,27,210374,Medium,Oily,Neutral,4671029,9.93,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-10 16:36:37,2025-12-12 13:00:37
6da97519-5548-4702-98b1-555582f16bc5,25a43c9b-5370-4156-b012-3f1956c110b6,accfe34b-46f5-4cd0-9b11-451e184c4c50,@beauty_influencer_62,Michelle Glam,instagram,https://instagram.com/influencer/c24f6112-d5c,Trying out the new NARS Perfect Lipstick from NARS! Full review coming soon! 💕,https://instagram.com/media/f4038fdd-c31.jpg,reel,495719,193,147,764694,Fair,Normal,Cool,4240936,3.65,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-12-07 20:56:37,2025-12-15 16:33:37
d47ae527-3279-433e-a86f-25566b14fad4,7bb3f8dc-81aa-41e4-8b0e-d0f8a2b85ebb,fa399c03-944e-464d-8a86-f322dae7ba33,@beauty_influencer_75,Michelle Beauty,tiktok,https://tiktok.com/influencer/a2e4877b-374,Trying out the new MAC Glow Lip Liner from MAC! Full review coming soon! 💕,https://tiktok.com/media/3c492ca6-1b5.jpg,video,13677,1975,89,181936,Light,Dry,Cool,1031134,9.78,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-20 06:54:37,2025-11-21 15:37:37
565cadf3-200e-43e9-85ee-dcd5a87e7850,dbe99417-1959-42b6-958a-f46669da5d9e,731789c8-7ae7-4c93-867b-27adda288e7f,@beauty_influencer_68,Sarah Glam,instagram,https://instagram.com/influencer/41b55125-ded,Trying out the new Milk Makeup Velvet Lip Balm from Milk Makeup! Full review coming soon! 💕,https://instagram.com/media/9296ea23-2c0.jpg,story,230107,4634,35,810110,Light,Normal,Warm,1467144,9.43,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-11 04:27:37,2025-12-14 15:56:37
27d516f0-c857-41da-b01b-9f52b1ba1043,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,c26ce40f-7904-40e8-b594-632520c077d8,@beauty_influencer_60,Emma Glam,instagram,https://instagram.com/influencer/9447413f-730,Trying out the new L'Oreal Radiant Lip Liner from L'Oreal! Full review coming soon! 💕,https://instagram.com/media/b51da4d8-606.jpg,review,410318,1043,529,196793,Light,Combination,Neutral,505250,4.98,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-12-13 00:46:37,2025-11-19 06:08:37
58824a00-9da7-445a-80f1-bcc7db9519a1,7276544f-c965-40fd-a9e1-9984495d6f46,776f9f7f-dd96-4436-80aa-b928955b4516,@beauty_influencer_48,Sarah Beauty,instagram,https://instagram.com/influencer/0a5834ec-675,Trying out the new Maybelline Velvet Lip Liner from Maybelline! Full review coming soon! 💕,https://instagram.com/media/f19fd435-b89.jpg,story,80677,2311,252,813439,Medium,Combination,Warm,564837,9.42,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-12-07 09:32:37,2025-12-12 01:43:37
1d151e4d-638e-444f-8fd2-743dc4f986f8,92a8529e-08f5-4db3-a550-4f0483f39a02,fb774c7d-f7ad-4ede-aa18-7f229825ffb3,@beauty_influencer_17,Sarah Beauty,youtube,https://youtube.com/influencer/5cf6eec7-220,Trying out the new L'Oreal Glow Lipgloss from L'Oreal! Full review coming soon! 💕,https://youtube.com/media/1a8b21fc-5cb.jpg,video,440883,2829,221,592769,Fair,Dry,Neutral,2235776,4.54,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-16 02:19:37,2025-12-03 13:08:37
4e5ca3ca-ffa5-4f17-8f60-beadd22d4be5,835023c7-b9d7-4cfb-8499-f7363cccc2db,82f5aaed-2b70-4483-aefe-eae340535b13,@beauty_influencer_4,Michelle Makeup,instagram,https://instagram.com/influencer/15b41574-9ca,Trying out the new Clinique Glow Lipstick from Clinique! Full review coming soon! 💕,https://instagram.com/media/19e18254-04c.jpg,review,382263,4007,81,836123,Fair,Combination,Cool,4528802,8.93,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-18 18:34:37,2025-11-21 03:01:37
4704994a-cf52-47a9-90d0-c1098ec0a7d2,019037c5-53e3-4cb0-8444-0b2bdffa0e0f,ca2e4a70-4800-4816-93e2-989d1469b4c3,@beauty_influencer_9,Michelle Glam,instagram,https://instagram.com/influencer/ba164141-0de,Trying out the new Hourglass Classic Lipgloss from Hourglass! Full review coming soon! 💕,https://instagram.com/media/7151ec8b-159.jpg,review,382238,4770,945,28817,Medium,Combination,Warm,3380582,2.17,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-23 00:18:37,2025-11-26 06:56:37
07c96ed9-5649-45e5-9ceb-4d975f878ee1,9906f0a3-1b7a-4486-92bc-00ea78434994,b02b1734-52ca-4659-814c-1de86ca7d15c,@beauty_influencer_66,Sarah Glam,tiktok,https://tiktok.com/influencer/198431d0-230,Trying out the new Huda Beauty Radiant Lip Balm from Huda Beauty! Full review coming soon! 💕,https://tiktok.com/media/9ebae718-e27.jpg,review,186778,1944,940,225850,Light,Oily,Cool,2519726,4.94,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-12-16 12:12:37,2025-12-11 05:14:37
2aae253c-2b58-44d3-abb8-c49f5e228785,c5a4ee8f-86b0-458f-8526-22a2ab795d00,c52428d0-dd8c-4a24-ae55-bfe3459229b0,@beauty_influencer_0,Michelle Glam,instagram,https://instagram.com/influencer/8ddba70f-cfb,Trying out the new Benefit Pro Lipgloss from Benefit! Full review coming soon! 💕,https://instagram.com/media/fffff5b5-1e3.jpg,post,111537,4026,319,269271,Medium,Normal,Neutral,2033004,3.35,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-12-07 02:03:37,2025-11-26 16:46:37
257631ed-01f7-4958-8080-b0b5ae8fa99b,f8001097-a7ff-4fe7-9178-b1ec89ce579d,7294573c-4761-4166-8c12-f39b00e5ca69,@beauty_influencer_81,Emma Beauty,tiktok,https://tiktok.com/influencer/3de4ad3d-0e1,Trying out the new Lancome Matte Lip Liner from Lancome! Full review coming soon! 💕,https://tiktok.com/media/50e95b26-e82.jpg,review,238626,1051,43,897329,Light,Normal,Cool,2290675,9.93,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-24 03:10:37,2025-11-27 21:44:37
9d7705b3-d62c-42a7-84d7-3593b1874fed,d555c3cb-bf0e-4d17-9239-13204ec6c106,1b681152-87c7-4849-b997-494e60bf2015,@beauty_influencer_2,Jessica Makeup,tiktok,https://tiktok.com/influencer/cc804c5a-d53,Trying out the new Fenty Beauty Radiant Lipgloss from Fenty Beauty! Full review coming soon! 💕,https://tiktok.com/media/923ac1a1-d7d.jpg,video,173261,2187,344,714997,Light,Normal,Warm,2438206,2.78,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-12-01 12:03:37,2025-12-03 13:11:37
37d3c8ea-3765-4f14-a220-ccc8a8ec0b82,7bb3f8dc-81aa-41e4-8b0e-d0f8a2b85ebb,a68c29d4-8e50-45dc-8ae1-8cc037e02179,@beauty_influencer_68,Michelle Beauty,instagram,https://instagram.com/influencer/accf7e4a-d5c,Trying out the new MAC Glow Lip Liner from MAC! Full review coming soon! 💕,https://instagram.com/media/746bc6a6-e6b.jpg,video,453780,1654,955,88205,Fair,Normal,Neutral,1345622,4.51,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-10-25 04:38:37,2025-12-03 00:41:37
1331afe1-2a74-4623-a001-109bbb15d886,f8001097-a7ff-4fe7-9178-b1ec89ce579d,3563c09e-3f2e-456f-a8c6-3ee1897e5f7b,@beauty_influencer_25,Sarah Glam,youtube,https://youtube.com/influencer/4b3cb016-7a2,Trying out the new Lancome Matte Lip Liner from Lancome! Full review coming soon! 💕,https://youtube.com/media/6c9cc80e-382.jpg,reel,117987,1350,259,504998,Fair,Combination,Warm,3252459,7.84,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-12-11 12:32:37,2025-12-19 18:46:37
a2ad3228-71ca-4297-9255-da29b2faa5cb,f24faa8d-5b25-4088-97d3-7677b8963326,eef96604-a07f-4e60-b836-932e02dac59e,@beauty_influencer_53,Emma Beauty,instagram,https://instagram.com/influencer/5d38c8a2-e14,Trying out the new Milk Makeup Pro Lipstick from Milk Makeup! Full review coming soon! 💕,https://instagram.com/media/843b8dff-7e4.jpg,review,58470,2616,939,240802,Medium,Dry,Warm,1778800,6.97,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-10-31 00:12:37,2025-12-03 07:54:37
b9a5e979-e955-48e3-b3c9-dee310a03521,d555c3cb-bf0e-4d17-9239-13204ec6c106,ce903f5c-c493-4eee-bcf7-74133589301a,@beauty_influencer_76,Michelle Glam,youtube,https://youtube.com/influencer/fcb2341c-301,Trying out the new Fenty Beauty Radiant Lipgloss from Fenty Beauty! Full review coming soon! 💕,https://youtube.com/media/0b6cf8d9-2d1.jpg,reel,466312,1337,359,769764,Fair,Normal,Warm,1146527,5.03,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-24 03:53:37,2025-11-29 20:59:37
631563e5-8735-41e6-8742-59edb2668ced,30d76c0f-b6b6-416a-bb0d-d7f0eea66b29,5de768d7-6916-4373-9d43-b110c8148783,@beauty_influencer_16,Jessica Glam,instagram,https://instagram.com/influencer/61ed7e82-af8,Trying out the new Tarte Essential Lip Balm from Tarte! Full review coming soon! 💕,https://instagram.com/media/3526ba60-749.jpg,reel,352360,1915,237,751650,Fair,Normal,Cool,823910,8.18,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-28 01:50:37,2025-12-07 13:42:37
1b36c59d-6d70-4d36-b7b8-c0eb867d1ef8,92ed48ae-6886-4da2-8daa-21f8f2a7fe61,643ec9ff-c5de-4a64-857a-ff93e4d16b86,@beauty_influencer_31,Sarah Glam,youtube,https://youtube.com/influencer/d453675e-2df,Trying out the new Summer Fridays Pro Lipgloss from Summer Fridays! Full review coming soon! 💕,https://youtube.com/media/65802fb1-c58.jpg,story,359810,3175,155,420153,Light,Dry,Neutral,2463503,8.49,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-12-01 01:27:37,2025-11-25 05:24:37
52283c7c-f5f9-42fb-aad9-bbe21839d59c,0d1a3ee4-7464-4fa4-b388-a05816095944,db789295-1357-4ccc-af33-416fd2f92b1b,@beauty_influencer_69,Ashley Glam,instagram,https://instagram.com/influencer/e34f1fb7-44c,Trying out the new Benefit Radiant Lip Balm from Benefit! Full review coming soon! 💕,https://instagram.com/media/f93dd8d2-6ef.jpg,review,48553,4315,346,724407,Deep,Dry,Cool,2887879,5.63,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-17 19:31:37,2025-12-15 17:56:37
b65d63ed-2802-4d04-a1a6-145267b1bf73,2493468a-f1b1-4528-a5cc-101ceec82a32,c1b4b1fe-5ee5-4922-a262-f9719199f50a,@beauty_influencer_40,Emma Makeup,youtube,https://youtube.com/influencer/15224782-397,Trying out the new Clinique Pro Lipstick from Clinique! Full review coming soon! 💕,https://youtube.com/media/a0d87495-236.jpg,post,152970,3870,318,54251,Light,Combination,Warm,1071707,1.71,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-12-16 23:56:37,2025-11-27 12:29:37
6d6b4c33-bd56-46e4-a201-68717dae7668,ad36f2dc-7bf2-46c6-bccf-316563a1dec2,fd201753-7035-4dae-b5e7-c2984ff3ee1a,@beauty_influencer_56,Ashley Beauty,instagram,https://instagram.com/influencer/048b8747-d26,Trying out the new NARS Radiant Lipgloss from NARS! Full review coming soon! 💕,https://instagram.com/media/dc284e2c-033.jpg,video,40841,3160,905,658520,Light,Normal,Warm,2007679,4.93,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-06 16:08:37,2025-12-03 08:53:37
f464afb9-4d81-4da2-8f14-797553d4b535,46ba1c4e-e6bf-42b6-87e4-873895671fd5,d01f9f98-4621-416e-91df-1652483a298c,@beauty_influencer_15,Emma Beauty,instagram,https://instagram.com/influencer/245d75e9-8b7,Trying out the new Laura Mercier Glow Lip Liner from Laura Mercier! Full review coming soon! 💕,https://instagram.com/media/bbc1da10-311.jpg,reel,46941,663,852,492026,Light,Combination,Cool,1070694,9.25,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-29 00:54:37,2025-12-12 08:58:37
20ba0424-8326-47cb-a38b-50c9e7c0e7e6,9f4282de-5664-4ff9-8064-cf3caf38aa08,a70d83b2-bb52-4926-9504-b7446842a3dc,@beauty_influencer_63,Ashley Glam,tiktok,https://tiktok.com/influencer/6811e8b1-c75,Trying out the new NARS Glow Lipgloss from NARS! Full review coming soon! 💕,https://tiktok.com/media/fd197494-4a1.jpg,video,415911,937,736,784276,Medium,Combination,Cool,4379139,1.65,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-13 10:55:37,2025-12-09 02:22:37
61907ae1-f6d4-4e03-8aa2-de03e8d4588c,9c7623ef-2774-4c9b-a55b-b7e6932b471f,a5148c21-a68c-4f2a-b9a0-dc399db17dea,@beauty_influencer_69,Sarah Glam,youtube,https://youtube.com/influencer/bf3302af-ac3,Trying out the new Fenty Beauty Classic Lip Liner from Fenty Beauty! Full review coming soon! 💕,https://youtube.com/media/7803bf7a-38e.jpg,story,440957,2838,962,14511,Light,Oily,Cool,259109,8.79,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-11-26 09:45:37,2025-11-28 01:23:37
a96dd419-a884-4bf8-bff2-7cefc79a74e1,1fefd5ed-b5ce-4557-ab34-4e5d72f736d7,13139ca3-2b31-4881-895e-da33ceeadb58,@beauty_influencer_8,Jessica Glam,youtube,https://youtube.com/influencer/bc486ce4-667,Trying out the new Lancome Essential Lip Balm from Lancome! Full review coming soon! 💕,https://youtube.com/media/672004f6-a54.jpg,post,242557,983,316,324434,Light,Combination,Cool,2175022,9.14,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-02 01:06:37,2025-12-15 08:25:37
a443725a-df76-4850-9313-b90fa55c4f64,d3ff8978-0c8c-4ff8-ba85-a0822c8dfcae,58af4e1d-c9f0-4b83-aaf3-f479b3d478fe,@beauty_influencer_96,Sarah Glam,instagram,https://instagram.com/influencer/db2dbb2a-b40,Trying out the new Too Faced Ultra Lip Balm from Too Faced! Full review coming soon! 💕,https://instagram.com/media/2eba9031-739.jpg,video,482168,2013,368,789653,Tan,Oily,Neutral,333726,8.39,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-12-03 05:22:37,2025-12-06 14:54:37
f98105e4-bb63-4f61-8539-590d33314645,3d081c79-470e-4074-81d7-651ca28f62c8,4c46c6ab-3435-4e4f-891a-f322ddc455cd,@beauty_influencer_23,Sarah Beauty,youtube,https://youtube.com/influencer/ac3b793c-474,Trying out the new MAC Glow Lip Liner from MAC! Full review coming soon! 💕,https://youtube.com/media/ac69bba1-d73.jpg,video,258250,283,601,453348,Medium,Oily,Warm,4989684,3.29,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-23 19:35:37,2025-12-17 00:23:37
33bd9ae7-b0df-461d-9613-e07f7865148a,c9e22254-ef93-429a-9bba-8939d75e80f2,73a0490e-f12c-452c-a6a5-94c4c4c691fa,@beauty_influencer_48,Sarah Makeup,tiktok,https://tiktok.com/influencer/944cb6d8-0af,Trying out the new Summer Fridays Classic Lip Liner from Summer Fridays! Full review coming soon! 💕,https://tiktok.com/media/4499f3f8-e33.jpg,story,492491,2148,786,771892,Deep,Normal,Neutral,2567516,9.09,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,False,2025-11-30 08:52:37,2025-12-08 01:02:37
c7288602-c76f-40d3-b732-9cfcd9e9ac51,cb92f956-21d7-48db-b9d9-d0f4183f2404,4257aeab-98e9-4ecc-a0e5-efaaabaea49f,@beauty_influencer_18,Jessica Makeup,tiktok,https://tiktok.com/influencer/cab4f33f-366,Trying out the new L'Oreal Perfect Lip Balm from L'Oreal! Full review coming soon! 💕,https://tiktok.com/media/18aff769-14d.jpg,story,312142,4737,656,658367,Tan,Normal,Warm,4198811,6.36,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,True,2025-11-28 16:36:37,2025-11-25 12:08:37
911170a0-4ea4-4bb4-a7d3-7cc0e685529c,9906f0a3-1b7a-4486-92bc-00ea78434994,f55b3b98-1d3f-4e0e-95dd-2b8b977b3b7c,@beauty_influencer_47,Michelle Makeup,youtube,https://youtube.com/influencer/789dd2d6-ea7,Trying out the new Huda Beauty Radiant Lip Balm from Huda Beauty! Full review coming soon! 💕,https://youtube.com/media/b4d06534-012.jpg,story,268915,2851,501,809466,Light,Dry,Cool,265476,5.7,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",False,False,2025-11-03 20:55:37,2025-11-25 01:55:37
204b229c-28a6-44c9-8a38-3fcc68363bf6,0b795a6e-512c-437f-a154-2af941dd6490,c96a5f62-4fd1-4c74-923d-29f0fc1ddbcd,@beauty_influencer_4,Sarah Makeup,youtube,https://youtube.com/influencer/5f7c3bec-af3,Trying out the new Tarte Glow Lip Balm from Tarte! Full review coming soon! 💕,https://youtube.com/media/f446adc4-e83.jpg,video,354386,3669,674,850550,Medium,Normal,Warm,3277663,2.28,"{""age_18_24"": 0.35, ""age_25_34"": 0.4, ""female"": 0.85}",True,True,2025-11-02 11:55:37,2025-12-03 12:07:37
